po_id,sku_id,supplier_id,order_date,quantity,unit_price,lead_time_days,delivery_date
PO-13187,BRG-0011,SUP-014,15-03-2026,1415,3634.27,12,27-03-2026
PO-13188,CHE-0005,SUP-005,27-05-2025,1934,3606.18,9,05-06-2025
PO-13189,SEA-0005,SUP-002,13-10-2025,779,2362.16,10,23-10-2025
PO-13190,CON-0002,SUP-010,17-06-2026,1230,1832.21,6,23-06-2026
PO-13191,SEA-0014,SUP-013,08-05-2026,513,4731.42,43,20-06-2026
PO-13192,RAW-0019,SUP-009,24-11-2025,1539,4322.69,8,02-12-2025
PO-13193,CON-0019,SUP-014,09-03-2025,595,3113.98,12,21-03-2025
PO-13194,RAW-0020,SUP-015,22-01-2025,1414,4428.37,9,31-01-2025
PO-13195,BRG-0015,SUP-013,05-04-2025,617,2877.19,42,17-05-2025
PO-13196,RAW-0012,SUP-012,19-03-2026,364,1202.9,10,29-03-2026
PO-13197,CHE-0003,SUP-002,16-02-2025,892,594.34,10,26-02-2025
PO-13198,ELE-0010,SUP-002,08-07-2025,663,2710.43,10,18-07-2025
PO-13199,ELE-0008,SUP-006,11-09-2025,1982,1851.65,11,22-09-2025
PO-13200,ELE-0006,SUP-003,10-11-2025,450,2241.14,12,22-11-2025
PO-13201,BRG-0018,SUP-004,17-08-2025,233,4589.16,14,31-08-2025
PO-13202,FAS-0015,SUP-005,20-08-2025,269,3807.71,9,29-08-2025
PO-13203,CON-0002,SUP-010,31-03-2025,126,1764.65,6,06-04-2025
PO-13204,SEA-0019,SUP-009,09-10-2025,202,5130.1,8,17-10-2025
PO-13205,SEA-0020,SUP-002,14-09-2025,808,1108.24,10,24-09-2025
PO-13206,RAW-0010,SUP-001,05-02-2025,754,3811.35,8,13-02-2025
PO-13207,BRG-0006,SUP-014,01-10-2025,1437,1445.9,12,13-10-2025
PO-13208,RAW-0016,SUP-005,11-08-2025,1445,2965.86,9,20-08-2025
PO-13209,ELE-0001,SUP-001,07-08-2025,637,909.29,8,15-08-2025
PO-13210,BRG-0007,SUP-008,17-05-2026,937,2990.62,13,30-05-2026
PO-13211,ELE-0010,SUP-010,11-08-2025,683,2877.46,6,17-08-2025
PO-13212,RAW-0010,SUP-002,31-05-2025,263,3760.19,10,10-06-2025
PO-13213,SEA-0013,SUP-001,18-06-2026,1852,2654.79,8,26-06-2026
PO-13214,RAW-0011,SUP-001,15-12-2025,1046,995.87,8,23-12-2025
PO-13215,CHE-0017,SUP-010,10-04-2026,347,852.78,6,16-04-2026
PO-13216,CHE-0014,SUP-015,09-10-2025,733,1048.46,9,18-10-2025
PO-13217,FIL-0007,SUP-015,26-03-2025,1465,521.39,9,04-04-2025
PO-13218,SEA-0011,SUP-012,08-05-2026,1990,1725.86,10,18-05-2026
PO-13219,CHE-0006,SUP-003,10-11-2025,1037,395.65,12,22-11-2025
PO-13220,BRG-0011,SUP-013,16-04-2025,1197,3163.14,43,29-05-2025
PO-13221,CHE-0020,SUP-014,25-06-2025,1798,3410.11,12,07-07-2025
PO-13222,BRG-0004,SUP-008,28-06-2025,211,3806.53,13,11-07-2025
PO-13223,SEA-0014,SUP-009,28-08-2025,392,4771.76,8,05-09-2025
PO-13224,BRG-0019,SUP-013,22-12-2025,1884,3902.74,46,06-02-2026
PO-13225,RAW-0002,SUP-004,24-04-2025,121,1259.04,14,08-05-2025
PO-13226,FAS-0016,SUP-005,06-02-2026,611,3931.52,9,15-02-2026
PO-13227,BRG-0014,SUP-004,08-04-2025,1864,1927.4,14,22-04-2025
PO-13228,ELE-0020,SUP-008,28-11-2025,1230,3615.27,13,11-12-2025
PO-13229,ELE-0011,SUP-014,17-04-2026,1568,1277.37,12,29-04-2026
PO-13230,BRG-0005,SUP-002,11-12-2025,1212,3063.62,10,21-12-2025
PO-13231,RAW-0006,SUP-004,11-09-2025,1508,1996.73,14,25-09-2025
PO-13232,ELE-0003,SUP-010,29-05-2026,563,544.13,6,04-06-2026
PO-13233,CHE-0010,SUP-011,16-04-2025,550,3430.72,15,01-05-2025
PO-13234,SEA-0016,SUP-002,27-10-2025,1989,3718.79,10,06-11-2025
PO-13235,FIL-0009,SUP-004,03-08-2025,995,4632.09,14,17-08-2025
PO-13236,CON-0005,SUP-003,24-07-2025,947,913.82,12,05-08-2025
PO-13237,CON-0017,SUP-007,22-01-2025,1753,1293.02,7,29-01-2025
PO-13238,BRG-0016,SUP-012,19-05-2025,960,1302.91,10,29-05-2025
PO-13239,ELE-0011,SUP-014,04-10-2025,1113,1348.67,12,16-10-2025
PO-13240,RAW-0015,SUP-005,14-04-2026,1054,3208.37,9,23-04-2026
PO-13241,CON-0001,SUP-009,19-06-2026,1812,2408.27,8,27-06-2026
PO-13242,RAW-0008,SUP-010,03-04-2025,512,127.76,6,09-04-2025
PO-13243,BRG-0011,SUP-007,16-01-2026,1861,3097.51,7,23-01-2026
PO-13244,SEA-0019,SUP-008,04-07-2025,724,5295.67,13,17-07-2025
PO-13245,FIL-0014,SUP-015,22-02-2026,1145,1634.26,9,03-03-2026
PO-13246,ELE-0007,SUP-002,10-04-2026,1467,2592.97,10,20-04-2026
PO-13247,FAS-0009,SUP-013,09-07-2025,463,4673.67,33,11-08-2025
PO-13248,SEA-0003,SUP-009,03-10-2025,1351,2624.98,8,11-10-2025
PO-13249,CON-0020,SUP-010,05-09-2025,373,1405.38,6,11-09-2025
PO-13250,FIL-0006,SUP-012,15-02-2025,1517,827.48,10,25-02-2025
PO-13251,FAS-0014,SUP-005,26-01-2025,1161,4822.55,9,04-02-2025
PO-13252,RAW-0006,SUP-001,04-01-2026,582,2031.99,8,12-01-2026
PO-13253,FIL-0012,SUP-002,06-06-2025,1473,2400.23,10,16-06-2025
PO-13254,BRG-0017,SUP-003,13-07-2025,236,2850.41,12,25-07-2025
PO-13255,ELE-0014,SUP-001,11-10-2025,1582,2224.86,8,19-10-2025
PO-13256,FIL-0013,SUP-006,22-05-2026,1026,922.86,11,02-06-2026
PO-13257,BRG-0012,SUP-005,11-03-2026,381,931.17,9,20-03-2026
PO-13258,FAS-0010,SUP-014,25-10-2025,1734,1031.13,12,06-11-2025
PO-13259,FIL-0016,SUP-012,12-05-2026,987,2949.49,10,22-05-2026
PO-13260,FIL-0020,SUP-004,05-01-2026,1430,4641.22,14,19-01-2026
PO-13261,BRG-0001,SUP-012,29-08-2025,1104,1881.41,10,08-09-2025
PO-13262,ELE-0014,SUP-006,23-09-2025,469,2026.08,11,04-10-2025
PO-13263,FIL-0004,SUP-014,20-08-2025,1309,872.23,12,01-09-2025
PO-13264,FIL-0015,SUP-006,10-01-2025,952,1266.81,11,21-01-2025
PO-13265,SEA-0015,SUP-009,27-02-2026,274,1878.44,8,07-03-2026
PO-13266,FIL-0011,SUP-015,17-12-2025,520,533.19,9,26-12-2025
PO-13267,FIL-0017,SUP-011,03-05-2026,495,3237.91,15,18-05-2026
PO-13268,ELE-0004,SUP-012,31-03-2026,1862,2370.21,10,10-04-2026
PO-13269,SEA-0019,SUP-007,25-12-2025,547,4670.29,7,01-01-2026
PO-13270,CHE-0013,SUP-013,13-12-2025,432,1134.99,46,28-01-2026
PO-13271,ELE-0002,SUP-002,18-06-2026,1995,1830.14,10,28-06-2026
PO-13272,FIL-0001,SUP-009,21-02-2026,1219,4476.73,8,01-03-2026
PO-13273,FAS-0009,SUP-008,03-03-2025,655,4434.81,13,16-03-2025
PO-13274,FAS-0009,SUP-001,17-12-2025,1655,4858.53,8,25-12-2025
PO-13275,ELE-0003,SUP-002,27-12-2025,1575,580.58,10,06-01-2026
PO-13276,BRG-0018,SUP-002,30-03-2025,1716,5368.61,10,09-04-2025
PO-13277,RAW-0008,SUP-011,12-11-2025,1476,125.24,15,27-11-2025
PO-13278,FIL-0003,SUP-007,20-07-2025,190,1162.19,7,27-07-2025
PO-13279,CHE-0020,SUP-015,06-06-2026,1887,2942.1,9,15-06-2026
PO-13280,RAW-0012,SUP-012,06-03-2025,1515,1124.15,10,16-03-2025
PO-13281,CON-0008,SUP-001,31-05-2026,1726,232.69,8,08-06-2026
PO-13282,BRG-0018,SUP-015,12-10-2025,1755,4699.75,9,21-10-2025
PO-13283,CHE-0020,SUP-012,06-08-2025,1813,2904.47,10,16-08-2025
PO-13284,CHE-0003,SUP-011,18-01-2025,252,591.49,15,02-02-2025
PO-13285,BRG-0002,SUP-001,05-06-2026,640,3059.94,8,13-06-2026
PO-13286,BRG-0018,SUP-014,01-05-2026,1566,4447.59,12,13-05-2026
PO-13287,CON-0010,SUP-005,04-08-2025,1862,1444.91,9,13-08-2025
PO-13288,BRG-0002,SUP-002,09-10-2025,395,3017.19,10,19-10-2025
PO-13289,ELE-0020,SUP-011,03-01-2025,1513,3622.23,15,18-01-2025
PO-13290,FIL-0019,SUP-006,07-01-2026,149,3514.91,11,18-01-2026
PO-13291,ELE-0007,SUP-009,30-05-2026,1089,2398.97,8,07-06-2026
PO-13292,FAS-0006,SUP-013,21-11-2025,405,2737.5,42,02-01-2026
PO-13293,BRG-0008,SUP-013,19-10-2025,1200,303.19,47,05-12-2025
PO-13294,BRG-0011,SUP-010,13-01-2026,1435,3474.46,6,19-01-2026
PO-13295,RAW-0017,SUP-012,02-04-2025,303,5168.37,10,12-04-2025
PO-13296,CON-0012,SUP-002,05-08-2025,529,3089.95,10,15-08-2025
PO-13297,ELE-0012,SUP-002,18-10-2025,493,632.48,10,28-10-2025
PO-13298,SEA-0011,SUP-014,19-08-2025,446,1729.83,12,31-08-2025
PO-13299,ELE-0004,SUP-011,04-06-2026,155,2634.15,15,19-06-2026
PO-13300,RAW-0008,SUP-014,13-02-2025,1725,112.25,12,25-02-2025
PO-13301,ELE-0020,SUP-007,15-02-2026,1897,4045.67,7,22-02-2026
PO-13302,CHE-0011,SUP-001,15-07-2025,913,2404.13,8,23-07-2025
PO-13303,FIL-0015,SUP-003,02-03-2026,998,1154.13,12,14-03-2026
PO-13304,SEA-0006,SUP-005,22-05-2025,1323,4685.75,9,31-05-2025
PO-13305,FAS-0002,SUP-011,12-01-2026,1588,475.71,15,27-01-2026
PO-13306,FIL-0013,SUP-005,18-04-2026,730,993.56,9,27-04-2026
PO-13307,CHE-0002,SUP-009,02-03-2026,1460,3038.34,8,10-03-2026
PO-13308,FIL-0010,SUP-013,10-06-2026,1681,420.38,41,21-07-2026
PO-13309,RAW-0013,SUP-007,12-11-2025,1432,659.2,7,19-11-2025
PO-13310,ELE-0001,SUP-006,19-04-2025,1314,906.05,11,30-04-2025
PO-13311,BRG-0020,SUP-012,17-04-2025,1113,2969.15,10,27-04-2025
PO-13312,SEA-0014,SUP-004,04-07-2025,1102,4475.82,14,18-07-2025
PO-13313,CHE-0003,SUP-005,10-01-2026,1237,593.65,9,19-01-2026
PO-13314,SEA-0016,SUP-006,02-10-2025,875,3535.95,11,13-10-2025
PO-13315,FAS-0011,SUP-003,14-05-2026,1501,3251.67,12,26-05-2026
PO-13316,ELE-0015,SUP-015,14-10-2025,1239,4523.38,9,23-10-2025
PO-13317,CON-0016,SUP-003,12-08-2025,717,2966.35,12,24-08-2025
PO-13318,FAS-0012,SUP-003,11-11-2025,1201,3734.88,12,23-11-2025
PO-13319,CON-0009,SUP-012,06-02-2026,1835,2705.3,10,16-02-2026
PO-13320,FAS-0011,SUP-008,05-11-2025,1849,3440.22,13,18-11-2025
PO-13321,CHE-0015,SUP-003,05-02-2026,996,2579.73,12,17-02-2026
PO-13322,RAW-0013,SUP-013,16-05-2025,796,657.56,41,26-06-2025
PO-13323,ELE-0011,SUP-011,19-02-2025,1266,1176.46,15,06-03-2025
PO-13324,RAW-0010,SUP-010,31-05-2026,376,3750.04,6,06-06-2026
PO-13325,CHE-0015,SUP-006,02-03-2026,453,2960.73,11,13-03-2026
PO-13326,BRG-0018,SUP-003,16-03-2025,264,4542.05,12,28-03-2025
PO-13327,BRG-0009,SUP-015,31-01-2025,1796,104.84,9,09-02-2025
PO-13328,FIL-0018,SUP-013,16-11-2025,824,4163.49,40,26-12-2025
PO-13329,ELE-0004,SUP-003,16-11-2025,164,2708.54,12,28-11-2025
PO-13330,FIL-0009,SUP-005,26-03-2025,1787,4274.34,9,04-04-2025
PO-13331,FAS-0002,SUP-012,30-01-2025,612,542.37,10,09-02-2025
PO-13332,RAW-0003,SUP-005,15-07-2025,467,5136.76,9,24-07-2025
PO-13333,FIL-0004,SUP-014,10-03-2026,317,948.38,12,22-03-2026
PO-13334,ELE-0005,SUP-004,20-10-2025,317,3566.52,14,03-11-2025
PO-13335,CHE-0014,SUP-007,29-05-2025,1324,1207.26,7,05-06-2025
PO-13336,RAW-0010,SUP-011,10-01-2026,857,3286.71,15,25-01-2026
PO-13337,SEA-0020,SUP-015,29-05-2025,1482,1210.1,9,07-06-2025
PO-13338,ELE-0014,SUP-003,14-09-2025,1865,1891.91,12,26-09-2025
PO-13339,CON-0001,SUP-015,19-06-2025,717,2472.89,9,28-06-2025
PO-13340,RAW-0014,SUP-011,03-03-2025,281,4153.37,15,18-03-2025
PO-13341,FIL-0010,SUP-011,13-11-2025,514,420.01,15,28-11-2025
PO-13342,CON-0007,SUP-009,13-02-2026,924,981.7,8,21-02-2026
PO-13343,FIL-0003,SUP-005,04-05-2026,481,1213.08,9,13-05-2026
PO-13344,ELE-0007,SUP-001,04-04-2026,707,2454.53,8,12-04-2026
PO-13345,FAS-0013,SUP-005,07-02-2025,441,1884.53,9,16-02-2025
PO-13346,RAW-0004,SUP-008,13-03-2026,1797,4352.49,13,26-03-2026
PO-13347,SEA-0014,SUP-001,21-01-2025,380,4518.06,8,29-01-2025
PO-13348,SEA-0004,SUP-009,06-09-2025,1895,1098.15,8,14-09-2025
PO-13349,CHE-0007,SUP-015,21-02-2025,1000,503.28,9,02-03-2025
PO-13350,CON-0013,SUP-014,04-06-2026,1854,816.46,12,16-06-2026
PO-13351,FAS-0017,SUP-004,21-07-2025,306,3606.17,14,04-08-2025
PO-13352,CON-0016,SUP-009,06-07-2025,1874,2658.07,8,14-07-2025
PO-13353,CHE-0013,SUP-005,15-05-2026,1522,1296.57,9,24-05-2026
PO-13354,FIL-0020,SUP-007,02-04-2025,640,4992.78,7,09-04-2025
PO-13355,RAW-0010,SUP-013,03-03-2025,1266,3388.62,40,12-04-2025
PO-13356,RAW-0018,SUP-005,11-04-2026,1413,2316.5,9,20-04-2026
PO-13357,CHE-0017,SUP-011,10-01-2025,1161,807.54,15,25-01-2025
PO-13358,CON-0006,SUP-012,29-03-2026,1154,884.24,10,08-04-2026
PO-13359,FAS-0005,SUP-010,10-11-2025,805,3166.13,6,16-11-2025
PO-13360,SEA-0005,SUP-006,24-02-2026,798,1951.71,11,07-03-2026
PO-13361,FIL-0019,SUP-011,04-04-2025,1480,3941.58,15,19-04-2025
PO-13362,FIL-0006,SUP-010,12-02-2025,1960,966.76,6,18-02-2025
PO-13363,SEA-0002,SUP-001,11-02-2025,1221,1818.37,8,19-02-2025
PO-13364,SEA-0004,SUP-003,14-03-2025,1705,1112.74,12,26-03-2025
PO-13365,SEA-0015,SUP-015,11-12-2025,905,1811.78,9,20-12-2025
PO-13366,FAS-0003,SUP-012,04-01-2026,1890,864.81,10,14-01-2026
PO-13367,CON-0011,SUP-011,27-03-2026,1162,4620.37,15,11-04-2026
PO-13368,RAW-0006,SUP-012,21-01-2026,1773,2012.45,10,31-01-2026
PO-13369,FAS-0007,SUP-007,03-10-2025,663,3030.73,7,10-10-2025
PO-13370,CON-0015,SUP-013,27-04-2025,475,1955.53,39,05-06-2025
PO-13371,FAS-0001,SUP-013,26-01-2025,684,1150.38,34,01-03-2025
PO-13372,BRG-0011,SUP-011,20-05-2026,497,3670.43,15,04-06-2026
PO-13373,CON-0009,SUP-007,05-06-2026,908,2523.45,7,12-06-2026
PO-13374,ELE-0002,SUP-010,21-12-2025,1573,2175.52,6,27-12-2025
PO-13375,RAW-0013,SUP-011,10-07-2025,1805,668.08,15,25-07-2025
PO-13376,FAS-0001,SUP-005,20-06-2025,1348,1345.97,9,29-06-2025
PO-13377,FAS-0019,SUP-010,16-03-2026,1199,4859.92,6,22-03-2026
PO-13378,CHE-0013,SUP-013,20-01-2025,1926,1343.65,33,22-02-2025
PO-13379,SEA-0005,SUP-011,22-07-2025,121,1992.08,15,06-08-2025
PO-13380,CON-0008,SUP-002,23-11-2025,694,238.7,10,03-12-2025
PO-13381,FIL-0020,SUP-013,10-05-2026,1338,4894.21,36,15-06-2026
PO-13382,SEA-0020,SUP-015,17-02-2026,231,1129.68,9,26-02-2026
PO-13383,ELE-0016,SUP-001,12-04-2025,1538,2311.6,8,20-04-2025
PO-13384,FAS-0014,SUP-011,28-02-2026,829,4691.65,15,15-03-2026
PO-13385,CHE-0018,SUP-013,25-04-2025,1828,3466.09,47,11-06-2025
PO-13386,CON-0014,SUP-014,03-05-2025,1919,2520.74,12,15-05-2025
PO-13387,CON-0008,SUP-011,19-03-2025,1872,230.16,15,03-04-2025
PO-13388,RAW-0011,SUP-011,11-09-2025,853,1002.16,15,26-09-2025
PO-13389,RAW-0005,SUP-004,13-02-2026,488,1965.45,14,27-02-2026
PO-13390,FIL-0005,SUP-007,04-05-2025,430,3554.7,7,11-05-2025
PO-13391,ELE-0003,SUP-010,09-09-2025,958,496.66,6,15-09-2025
PO-13392,CON-0015,SUP-011,25-03-2026,368,2058.5,15,09-04-2026
PO-13393,SEA-0004,SUP-002,23-04-2026,226,1181.49,10,03-05-2026
PO-13394,ELE-0005,SUP-011,06-06-2025,1324,3803.47,15,21-06-2025
PO-13395,RAW-0009,SUP-012,26-02-2026,1465,5420.72,10,08-03-2026
PO-13396,BRG-0011,SUP-003,24-02-2025,1664,3767.3,12,08-03-2025
PO-13397,RAW-0002,SUP-013,06-12-2025,619,1411.15,47,22-01-2026
PO-13398,SEA-0001,SUP-007,20-08-2025,1561,3151.28,7,27-08-2025
PO-13399,RAW-0019,SUP-002,08-04-2025,1151,4402.19,10,18-04-2025
PO-13400,SEA-0006,SUP-015,27-05-2026,940,4176.3,9,05-06-2026
PO-13401,FIL-0001,SUP-012,22-12-2025,1159,5179.49,10,01-01-2026
PO-13402,FIL-0004,SUP-002,17-04-2025,614,906.86,10,27-04-2025
PO-13403,BRG-0001,SUP-005,21-05-2025,272,2074.61,9,30-05-2025
PO-13404,ELE-0015,SUP-008,24-04-2025,1013,4408.79,13,07-05-2025
PO-13405,CON-0001,SUP-009,09-03-2025,1592,2437.25,8,17-03-2025
PO-13406,RAW-0015,SUP-007,23-06-2025,1430,2753.97,7,30-06-2025
PO-13407,CHE-0005,SUP-005,30-09-2025,1135,3674.52,9,09-10-2025
PO-13408,CHE-0007,SUP-015,27-08-2025,814,512.88,9,05-09-2025
PO-13409,CHE-0010,SUP-014,03-06-2026,1874,3358.35,12,15-06-2026
PO-13410,ELE-0004,SUP-010,13-05-2026,1236,2389.84,6,19-05-2026
PO-13411,FAS-0018,SUP-014,16-02-2026,1484,2742.57,12,28-02-2026
PO-13412,ELE-0006,SUP-011,01-04-2026,221,2018.72,15,16-04-2026
PO-13413,SEA-0007,SUP-011,20-12-2025,1567,762.12,15,04-01-2026
PO-13414,BRG-0007,SUP-006,05-09-2025,737,3324.34,11,16-09-2025
PO-13415,RAW-0006,SUP-007,01-02-2026,457,2092.49,7,08-02-2026
PO-13416,RAW-0009,SUP-009,21-06-2026,1323,4917.43,8,29-06-2026
PO-13417,ELE-0017,SUP-010,15-01-2026,1981,489.73,6,21-01-2026
PO-13418,RAW-0010,SUP-003,20-11-2025,512,3779.28,12,02-12-2025
PO-13419,FAS-0008,SUP-003,24-08-2025,793,3118.93,12,05-09-2025
PO-13420,CON-0016,SUP-009,29-12-2025,456,3099.69,8,06-01-2026
PO-13421,CON-0012,SUP-002,28-12-2025,1488,3398.85,10,07-01-2026
PO-13422,RAW-0008,SUP-004,02-01-2026,252,118.81,14,16-01-2026
PO-13423,CON-0013,SUP-010,27-12-2025,101,815.49,6,02-01-2026
PO-13424,FAS-0004,SUP-007,21-11-2025,659,2211.22,7,28-11-2025
PO-13425,ELE-0012,SUP-011,07-11-2025,1921,723.23,15,22-11-2025
PO-13426,RAW-0001,SUP-005,28-04-2025,1473,2010.01,9,07-05-2025
PO-13427,BRG-0004,SUP-003,06-11-2025,1844,3868.78,12,18-11-2025
PO-13428,FIL-0001,SUP-002,10-12-2025,670,5022.59,10,20-12-2025
PO-13429,RAW-0006,SUP-011,07-01-2025,543,1951.96,15,22-01-2025
PO-13430,BRG-0007,SUP-005,09-02-2026,1869,3110.87,9,18-02-2026
PO-13431,BRG-0011,SUP-009,29-03-2025,1412,3551.99,8,06-04-2025
PO-13432,CHE-0018,SUP-015,21-02-2026,1749,3344.43,9,02-03-2026
PO-13433,BRG-0015,SUP-006,25-02-2026,797,3024.73,11,08-03-2026
PO-13434,SEA-0019,SUP-009,22-01-2026,976,5138.31,8,30-01-2026
PO-13435,FAS-0007,SUP-002,12-01-2026,1723,3000.8,10,22-01-2026
PO-13436,CON-0017,SUP-007,21-03-2025,907,1144.78,7,28-03-2025
PO-13437,CON-0013,SUP-003,11-03-2026,1884,797.97,12,23-03-2026
PO-13438,SEA-0005,SUP-012,22-04-2025,1956,2204.41,10,02-05-2025
PO-13439,BRG-0019,SUP-011,06-09-2025,1132,3970.13,15,21-09-2025
PO-13440,FAS-0003,SUP-007,27-04-2026,505,912.25,7,04-05-2026
PO-13441,FIL-0017,SUP-011,10-08-2025,803,3410.34,15,25-08-2025
PO-13442,SEA-0014,SUP-009,03-06-2026,779,4662.67,8,11-06-2026
PO-13443,BRG-0016,SUP-009,11-04-2025,968,1340.75,8,19-04-2025
PO-13444,CHE-0016,SUP-002,22-02-2026,394,4566.65,10,04-03-2026
PO-13445,BRG-0002,SUP-001,08-08-2025,273,2751.18,8,16-08-2025
PO-13446,CHE-0019,SUP-003,14-11-2025,1667,4417.82,12,26-11-2025
PO-13447,ELE-0011,SUP-001,19-02-2026,750,1318.72,8,27-02-2026
PO-13448,SEA-0001,SUP-010,17-05-2025,143,3180.3,6,23-05-2025
PO-13449,SEA-0020,SUP-006,12-11-2025,556,1254.04,11,23-11-2025
PO-13450,FAS-0003,SUP-006,20-10-2025,1762,879.12,11,31-10-2025
PO-13451,FAS-0017,SUP-007,29-05-2026,270,3545.53,7,05-06-2026
PO-13452,CHE-0019,SUP-004,21-03-2025,1448,4201.85,14,04-04-2025
PO-13453,RAW-0016,SUP-007,09-06-2026,264,3016.39,7,16-06-2026
PO-13454,SEA-0013,SUP-001,11-09-2025,418,2959.16,8,19-09-2025
PO-13455,RAW-0008,SUP-014,17-02-2025,1763,106.82,12,01-03-2025
PO-13456,CHE-0015,SUP-013,16-04-2025,1521,2785.83,41,27-05-2025
PO-13457,FIL-0009,SUP-008,30-01-2026,101,4546.3,13,12-02-2026
PO-13458,CON-0020,SUP-003,04-04-2025,1935,1533.36,12,16-04-2025
PO-13459,FIL-0017,SUP-011,02-06-2025,944,3399.38,15,17-06-2025
PO-13460,CHE-0014,SUP-004,03-06-2025,878,1170.89,14,17-06-2025
PO-13461,CHE-0020,SUP-010,04-06-2026,405,3081.4,6,10-06-2026
PO-13462,RAW-0001,SUP-015,29-01-2025,675,2068.97,9,07-02-2025
PO-13463,CHE-0012,SUP-013,18-03-2026,624,3635.86,47,04-05-2026
PO-13464,CON-0014,SUP-007,20-04-2025,1786,2814.48,7,27-04-2025
PO-13465,ELE-0008,SUP-005,24-05-2026,1121,2083.67,9,02-06-2026
PO-13466,CHE-0012,SUP-014,25-07-2025,195,4157.89,12,06-08-2025
PO-13467,FAS-0006,SUP-010,11-02-2026,1493,2583.86,6,17-02-2026
PO-13468,BRG-0020,SUP-013,25-12-2025,332,3265.07,39,02-02-2026
PO-13469,CHE-0001,SUP-014,25-04-2025,1975,2198.5,12,07-05-2025
PO-13470,FIL-0011,SUP-002,16-06-2026,873,581.56,10,26-06-2026
PO-13471,FIL-0014,SUP-015,03-01-2025,1470,1609.91,9,12-01-2025
PO-13472,RAW-0011,SUP-001,16-01-2025,1517,1155.01,8,24-01-2025
PO-13473,CON-0013,SUP-011,18-09-2025,707,789.32,15,03-10-2025
PO-13474,BRG-0010,SUP-009,27-08-2025,164,1408.87,8,04-09-2025
PO-13475,SEA-0003,SUP-013,29-09-2025,628,2549,33,01-11-2025
PO-13476,CHE-0007,SUP-004,02-06-2026,284,479.16,14,16-06-2026
PO-13477,ELE-0009,SUP-013,12-01-2025,945,2814.78,38,19-02-2025
PO-13478,SEA-0009,SUP-011,23-06-2025,641,3720.06,15,08-07-2025
PO-13479,ELE-0010,SUP-002,04-05-2026,944,2590.89,10,14-05-2026
PO-13480,BRG-0017,SUP-014,24-04-2026,1225,2754.29,12,06-05-2026
PO-13481,BRG-0008,SUP-013,14-04-2026,1472,280.51,40,24-05-2026
PO-13482,FAS-0017,SUP-007,22-06-2025,1049,3538.14,7,29-06-2025
PO-13483,CON-0018,SUP-013,08-05-2026,1723,3443.44,44,21-06-2026
PO-13484,SEA-0007,SUP-005,20-05-2025,261,676.08,9,29-05-2025
PO-13485,FAS-0019,SUP-012,02-07-2025,1277,4611.52,10,12-07-2025
PO-13486,CHE-0018,SUP-010,19-01-2026,736,3374.92,6,25-01-2026
PO-13487,RAW-0008,SUP-012,07-07-2025,933,107.59,10,17-07-2025
PO-13488,CHE-0015,SUP-014,18-01-2026,1574,3058.1,12,30-01-2026
PO-13489,RAW-0019,SUP-013,13-01-2025,1237,4541.19,36,18-02-2025
PO-13490,BRG-0011,SUP-003,02-06-2026,650,3130.61,12,14-06-2026
PO-13491,FAS-0010,SUP-012,18-08-2025,1990,1052.67,10,28-08-2025
PO-13492,ELE-0005,SUP-015,24-05-2026,137,3679.06,9,02-06-2026
PO-13493,SEA-0002,SUP-006,03-03-2025,1286,1704.45,11,14-03-2025
PO-13494,CHE-0011,SUP-009,15-01-2026,1912,2283.75,8,23-01-2026
PO-13495,BRG-0005,SUP-001,26-01-2025,826,3083.84,8,03-02-2025
PO-13496,FAS-0005,SUP-010,06-09-2025,1721,3138.76,6,12-09-2025
PO-13497,CON-0019,SUP-003,08-01-2026,899,3037.62,12,20-01-2026
PO-13498,BRG-0007,SUP-006,11-12-2025,1525,3131.95,11,22-12-2025
PO-13499,FIL-0005,SUP-005,02-05-2025,1501,3359.11,9,11-05-2025
PO-13500,CON-0018,SUP-006,26-03-2025,1060,3370.95,11,06-04-2025
PO-13501,FIL-0009,SUP-003,10-10-2025,1764,4380.41,12,22-10-2025
PO-13502,CON-0007,SUP-009,14-05-2026,1490,1028.89,8,22-05-2026
PO-13503,SEA-0015,SUP-009,26-05-2026,1617,1840.82,8,03-06-2026
PO-13504,CHE-0017,SUP-014,23-05-2026,1478,796.57,12,04-06-2026
PO-13505,RAW-0004,SUP-014,23-03-2025,596,4503.27,12,04-04-2025
PO-13506,FIL-0014,SUP-005,25-10-2025,1830,1707.5,9,03-11-2025
PO-13507,FAS-0012,SUP-015,05-01-2026,319,3246.9,9,14-01-2026
PO-13508,CHE-0004,SUP-011,02-03-2026,476,2626.56,15,17-03-2026
PO-13509,FAS-0011,SUP-005,16-11-2025,499,3623.4,9,25-11-2025
PO-13510,ELE-0005,SUP-006,24-02-2025,358,3652.17,11,07-03-2025
PO-13511,FIL-0013,SUP-008,29-08-2025,927,880.46,13,11-09-2025
PO-13512,SEA-0018,SUP-007,01-04-2026,701,4229.89,7,08-04-2026
PO-13513,CHE-0002,SUP-013,28-04-2026,1780,2755.62,35,02-06-2026
PO-13514,SEA-0004,SUP-001,21-03-2025,364,1244.85,8,29-03-2025
PO-13515,BRG-0020,SUP-014,30-04-2025,528,3142.94,12,12-05-2025
PO-13516,CHE-0005,SUP-012,23-11-2025,1363,3141.22,10,03-12-2025
